#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2385226	4961485	79657	1776988	122783	HHV8GK18_gp27	-	ORF24	RPAP3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385227	4961485	8725	1776988	114264	HHV8GK18_gp27	-	ORF24	URI1	-	C19orf2|NNX3|PPP1R19|RMP|URI	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385228	4961452	55072	1776955	120389	HHV8GK18_gp29	-	ORF25	RNF31	-	HOIP|ZIBRA	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385229	4961509	3421	1777012	109647	HHV8GK18_gp30	hCG_2004980	ORF26	IDH3G	-	H-IDHG	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385230	4961509	1355	1777012	107747	HHV8GK18_gp30	-	ORF26	COX15	-	CEMCOX2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385231	4961509	481	1777012	106971	HHV8GK18_gp30	-	ORF26	ATP1B1	-	ATP1B	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385232	4961487	60681	1776990	121955	HHV8GK18_gp31	PSEC0056	ORF27	FKBP10	-	FKBP65|OI11|OI6|PPIASE|hFKBP65	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385233	4961487	23420	1776990	116991	HHV8GK18_gp31	-	ORF27	NOMO1	-	Nomo|PM5	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385234	4961487	10609	1776990	115855	HHV8GK18_gp31	-	ORF27	P3H4	-	LEPREL4|NO55|NOL55|SC65	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385235	4961487	8443	1776990	114021	HHV8GK18_gp31	RP5-876B10.1	ORF27	GNPAT	-	DAP-AT|DAPAT|DHAPAT	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385236	4961487	3998	1776990	110185	HHV8GK18_gp31	-	ORF27	LMAN1	-	ERGIC-53|ERGIC53|F5F8D|FMFD1|MCFD1|MR60|gp58	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385237	4961507	132720	1777010	126333	HHV8GK18_gp32	-	ORF28	C4orf32	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385238	4961507	3052	1777010	109302	HHV8GK18_gp32	-	ORF28	HCCS	-	CCHL|MCOPS7|MLS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385239	4961507	24140	1777010	117291	HHV8GK18_gp32	JM23	ORF28	FTSJ1	-	CDLIV|MRX44|MRX9|SPB1|TRMT7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385240	4961507	80279	1777010	123213	HHV8GK18_gp32	MSTP016	ORF28	CDK5RAP3	-	C53|HSF-27|IC53|LZAP|MST016|OK/SW-cl.114|PP1553	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385241	4961507	51026	1777010	119232	HHV8GK18_gp32	CGI-141	ORF28	GOLT1B	-	GCT2|GOT1|GOT1B|YMR292W	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385242	4961507	5824	1777010	111782	HHV8GK18_gp32	OK/SW-cl.22	ORF28	PEX19	-	D1S2223E|HK33|PBD12A|PMP1|PMPI|PXF|PXMP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385243	4961433	754	1776936	107210	HHV8GK18_gp34	-	ORF30	PTTG1IP	-	C21orf1|C21orf3|PBF	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385244	4961433	57498	1776936	121565	HHV8GK18_gp34	-	ORF30	KIDINS220	-	ARMS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385245	4961433	9342	1776936	114748	HHV8GK18_gp34	-	ORF30	SNAP29	-	CEDNIK|SNAP-29	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385246	4961433	2235	1776936	108526	HHV8GK18_gp34	-	ORF30	FECH	-	EPP|FCE	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385247	4961498	1200	1777001	107611	HHV8GK18_gp35	GIG1	ORF31	TPP1	-	CLN2|LPIC|SCAR7|TPP-1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385248	4961504	6390	1777007	112291	HHV8GK18_gp38	-	ORF34	SDHB	-	CWS2|IP|PGL4|SDH|SDH1|SDH2|SDHIP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385249	4961512	4300	1777015	110446	HHV8GK18_gp39	-	ORF35	MLLT3	-	AF9|YEATS3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385250	4961512	5514	1777015	111506	HHV8GK18_gp39	DADB-129D20.4	ORF35	PPP1R10	-	CAT53|FB19|PNUTS|PP1R10|R111|p99	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385251	4961512	54504	1777015	120000	HHV8GK18_gp39	tcag7.235	ORF35	CPVL	-	HVLP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385252	4961512	57082	1777015	121354	HHV8GK18_gp39	-	ORF35	CASC5	-	AF15Q14|CT29|D40|KNL1|PPP1R55|Spc7|hKNL-1|hSpc105	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385253	4961512	55644	1777015	120779	HHV8GK18_gp39	-	ORF35	OSGEP	-	GCPL1|KAE1|OSGEP1|PRSMG1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385277	4961435	9689	1776938	115042	HHV8GK18_gp42	-	ORF38	BZW1	-	BZAP45|Nbla10236	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385278	4961435	5538	1776938	111530	HHV8GK18_gp42	RP11-115D7.2	ORF38	PPT1	-	CLN1|INCL|PPT	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385279	4961435	79269	1776938	122612	HHV8GK18_gp42	-	ORF38	DCAF10	-	WDR32	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385280	4961435	5525	1776938	111517	HHV8GK18_gp42	-	ORF38	PPP2R5A	-	B56A|PR61A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385281	4961435	84259	1776938	123986	HHV8GK18_gp42	RP11-690D19.3	ORF38	DCUN1D5	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385282	4961435	84342	1776938	124063	HHV8GK18_gp42	hCG_2027080	ORF38	COG8	-	CDG2H|DOR1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385283	4961437	2885	1776940	109142	HHV8GK18_gp43	-	ORF39	GRB2	-	ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084|NCKAP2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385284	4961437	1398	1776940	107788	HHV8GK18_gp43	-	ORF39	CRK	-	CRKII|p38	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385285	4961488	9690	1776991	115043	HHV8GK18_gp02	tcag7.998	ORF4	UBE3C	-	HECTH2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385286	4961488	2531	1776991	108807	HHV8GK18_gp02	-	ORF4	KDSR	-	DHSR|FVT1|SDR35C1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385287	4961488	9238	1776991	114666	HHV8GK18_gp02	-	ORF4	TBRG4	-	CPR2|FASTKD4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385288	4961488	720	1776991	107181	HHV8GK18_gp02	DAMC-258G8.6	ORF4	C4A	-	C4|C4A2|C4A3|C4A4|C4A6|C4AD|C4S|CO4|CPAMD2|RG	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385289	4961488	8723	1776991	114262	HHV8GK18_gp02	-	ORF4	SNX4	-	ATG24B	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385290	4961488	64328	1776991	122138	HHV8GK18_gp02	-	ORF4	XPO4	-	exp4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385291	4961488	29099	1776991	118867	HHV8GK18_gp02	HSPC166	ORF4	COMMD9	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385292	4961488	161424	1776991	127790	HHV8GK18_gp02	-	ORF4	NOP9	-	C14orf21	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385293	4961488	29956	1776991	118992	HHV8GK18_gp02	RP11-316M1.2	ORF4	CERS2	-	L3|LASS2|SP260|TMSG1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385294	4961488	10059	1776991	115370	HHV8GK18_gp02	-	ORF4	DNM1L	-	DLP1|DRP1|DVLP|DYMPLE|EMPF|HDYNIV	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385295	4961488	28969	1776991	118793	HHV8GK18_gp02	HSPC028	ORF4	BZW2	-	MST017|MSTP017	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385296	4961488	51194	1776991	119368	HHV8GK18_gp02	-	ORF4	IPO11	-	RanBP11	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385297	4961488	30000	1776991	119024	HHV8GK18_gp02	-	ORF4	TNPO2	-	IPO3|KPNB2B|TRN2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385298	4961488	113174	1776991	125228	HHV8GK18_gp02	-	ORF4	SAAL1	-	SPACIA1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385299	4961488	6904	1776991	112767	HHV8GK18_gp02	PP1096	ORF4	TBCD	-	SSD-1|tfcD	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385300	4961488	23214	1776991	116821	HHV8GK18_gp02	-	ORF4	XPO6	-	EXP6|RANBP20	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385301	4961488	55832	1776991	120937	HHV8GK18_gp02	-	ORF4	CAND1	-	TIP120|TIP120A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385302	4961488	25814	1776991	117343	HHV8GK18_gp02	RP1-37M3.7	ORF4	ATXN10	-	E46L|HUMEEP|SCA10	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385303	4961488	23534	1776991	117080	HHV8GK18_gp02	-	ORF4	TNPO3	-	IPO12|LGMD1F|MTR10A|TRN-SR|TRN-SR2|TRNSR	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385304	4961488	55027	1776991	120357	HHV8GK18_gp02	-	ORF4	HEATR3	-	SYO1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385305	4961488	23039	1776991	116678	HHV8GK18_gp02	-	ORF4	XPO7	-	EXP7|RANBP16	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385306	4961488	523	1776991	107007	HHV8GK18_gp02	-	ORF4	ATP6V1A	-	ATP6A1|ATP6V1A1|HO68|VA68|VPP2|Vma1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385307	4961488	79981	1776991	123046	HHV8GK18_gp02	RP11-164L23.1	ORF4	FRMD1	-	bA164L23.1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385308	4961488	57650	1776991	121687	HHV8GK18_gp02	-	ORF4	KIAA1524	-	CIP2A|p90	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385309	4961488	1434	1776991	107821	HHV8GK18_gp02	-	ORF4	CSE1L	-	CAS|CSE1|XPO2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385310	4961440	4831	1776943	110895	HHV8GK18_gp46	-	ORF42	NME2	-	NDKB|NDPK-B|NDPKB|NM23-H2|NM23B|PUF	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385311	4961497	310	1777000	106807	HHV8GK18_gp45	RP11-537A6.8	ORF43	ANXA7	-	ANX7|SNX|SYNEXIN	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385312	4961497	23500	1777000	117049	HHV8GK18_gp45	RP1-278E11.1	ORF43	DAAM2	-	dJ90A20A.1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385313	4961474	6195	1776977	112109	HHV8GK18_gp51	RP11-492M19.2	ORF45	RPS6KA1	-	HU-1|MAPKAPK1A|RSK|RSK1|p90Rsk	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385314	4961474	6197	1776977	112111	HHV8GK18_gp51	RP11-393H10.3	ORF45	RPS6KA3	-	CLS|HU-3|ISPK-1|MAPKAPK1B|MRX19|RSK|RSK2|S6K-alpha3|p90-RSK2|pp90RSK2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385315	4961474	9643	1776977	115001	HHV8GK18_gp51	RP5-1055C14.2	ORF45	MORF4L2	-	MORFL2|MRGX	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385316	4961474	79798	1776977	122895	HHV8GK18_gp51	-	ORF45	ARMC5	-	AIMAH2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385317	4961474	6196	1776977	112110	HHV8GK18_gp51	RP1-168L15.2	ORF45	RPS6KA2	-	HU-2|MAPKAPK1C|RSK|RSK3|S6K-alpha|S6K-alpha2|p90-RSK3|pp90RSK3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385318	4961474	60678	1776977	121953	HHV8GK18_gp51	-	ORF45	EEFSEC	-	EFSEC|SELB	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385319	4961474	221937	1776977	128769	HHV8GK18_gp51	-	ORF45	FOXK1	-	FOXK1L	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385320	4961474	7874	1776977	113622	HHV8GK18_gp51	-	ORF45	USP7	-	HAUSP|TEF1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385321	4961474	1786	1776977	108123	HHV8GK18_gp51	-	ORF45	DNMT1	-	ADCADN|AIM|CXXC9|DNMT|HSN1E|MCMT	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385322	4961474	26056	1776977	117518	HHV8GK18_gp51	-	ORF45	RAB11FIP5	-	GAF1|RIP11|pp75	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385323	4961474	3607	1776977	109820	HHV8GK18_gp51	-	ORF45	FOXK2	-	ILF|ILF-1|ILF1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385324	4961474	5595	1776977	111581	HHV8GK18_gp51	-	ORF45	MAPK3	-	ERK-1|ERK1|ERT2|HS44KDAP|HUMKER1A|P44ERK1|P44MAPK|PRKM3|p44-ERK1|p44-MAPK	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385325	4961474	4008	1776977	110193	HHV8GK18_gp51	RP11-332E3.2	ORF45	LMO7	-	FBX20|FBXO20|LOMP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385326	4961474	6478	1776977	112373	HHV8GK18_gp51	-	ORF45	SIAH2	-	hSiah2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385327	4961474	5594	1776977	111580	HHV8GK18_gp51	-	ORF45	MAPK1	-	ERK|ERK-2|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk|p42-MAPK	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385328	4961474	6477	1776977	112372	HHV8GK18_gp51	-	ORF45	SIAH1	-	SIAH1A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385329	4961474	84129	1776977	123902	HHV8GK18_gp51	-	ORF45	ACAD11	-	ACAD-11	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385330	4961474	271	1776977	106768	HHV8GK18_gp51	RP5-1160K1.5	ORF45	AMPD2	-	PCH9|SPG63	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385368	4961472	114880	1776975	125381	HHV8GK18_gp50	-	ORF46	OSBPL6	-	ORP6	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385369	4961472	26031	1776975	117497	HHV8GK18_gp50	-	ORF46	OSBPL3	-	ORP-3|ORP3|OSBP3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385370	4961472	114881	1776975	125382	HHV8GK18_gp50	-	ORF46	OSBPL7	-	ORP7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385371	4961475	351	1776978	106848	HHV8GK18_gp49	-	ORF47	APP	-	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385372	4961475	60343	1776978	121898	HHV8GK18_gp49	XX-FW89031B12.3	ORF47	FAM3A	-	2.19|DLD|DXS560S|XAP-7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385373	4961475	55757	1776978	120875	HHV8GK18_gp49	RP11-31K22.2	ORF47	UGGT2	-	HUGT2|UGCGL2|UGT2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385374	4961475	2195	1776978	108489	HHV8GK18_gp49	-	ORF47	FAT1	-	CDHF7|CDHR8|FAT|ME5|hFat1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385375	4961475	2717	1776978	108981	HHV8GK18_gp49	-	ORF47	GLA	-	GALA	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385376	4961475	79022	1776978	122490	HHV8GK18_gp49	-	ORF47	TMEM106C	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385377	4961475	79654	1776978	122781	HHV8GK18_gp49	RP11-69J16.1	ORF47	HECTD3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385378	4961475	23140	1776978	116757	HHV8GK18_gp49	-	ORF47	ZZEF1	-	ZZZ4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385379	4961475	5034	1776978	111073	HHV8GK18_gp49	-	ORF47	P4HB	-	DSI|ERBA2L|GIT|P4Hbeta|PDI|PDIA1|PHDB|PO4DB|PO4HB|PROHB	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385380	4961475	9375	1776978	114776	HHV8GK18_gp49	-	ORF47	TM9SF2	-	P76	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385381	4961475	79586	1776978	122729	HHV8GK18_gp49	UNQ651/PRO1281	ORF47	CHPF	-	CHSY2|CSS2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385382	4961475	9403	1776978	114800	HHV8GK18_gp49	-	ORF47	SEP15	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385383	4961475	9860	1776978	115194	HHV8GK18_gp49	-	ORF47	LRIG2	-	LIG-2|LIG2|UFS2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385384	4961475	23071	1776978	116704	HHV8GK18_gp49	UNQ532/PRO1075	ORF47	ERP44	-	PDIA10|TXNDC4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385385	4961475	9601	1776978	114966	HHV8GK18_gp49	-	ORF47	PDIA4	-	ERP70|ERP72|ERp-72	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385386	4961475	2923	1776978	109180	HHV8GK18_gp49	-	ORF47	PDIA3	-	ER60|ERp57|ERp60|ERp61|GRP57|GRP58|HEL-S-269|HEL-S-93n|HsT17083|P58|PI-PLC	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385387	4961475	51061	1776978	119253	HHV8GK18_gp49	-	ORF47	TXNDC11	-	EFP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385388	4961475	4853	1776978	110915	HHV8GK18_gp49	-	ORF47	NOTCH2	-	AGS2|HJCYS|hN2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385389	4961458	9701	1776961	115053	HHV8GK18_gp48	RP4-579N16.5	ORF48	PPP6R2	-	KIAA0685|PP6R2|SAP190|SAPS2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385390	4961458	91526	1776961	124841	HHV8GK18_gp48	-	ORF48	ANKRD44	-	PP6-ARS-B	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385391	4961458	23243	1776961	116847	HHV8GK18_gp48	-	ORF48	ANKRD28	-	PITK|PPP1R65	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385392	4961458	283373	1776961	129540	HHV8GK18_gp48	UNQ5837	ORF48	ANKRD52	-	ANKRD33	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385393	4961458	22870	1776961	116537	HHV8GK18_gp48	-	ORF48	PPP6R1	-	KIAA1115|PP6R1|SAP190|SAPS1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385394	4961448	29883	1776951	118938	HHV8GK18_gp53	-	ORF49	CNOT7	-	CAF1|Caf1a|hCAF-1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385395	4961448	4849	1776951	110911	HHV8GK18_gp53	XXbac-BCX105G6.1	ORF49	CNOT3	-	LENG2|NOT3|NOT3H	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385396	4961448	4848	1776951	110910	HHV8GK18_gp53	HSPC131	ORF49	CNOT2	-	CDC36|NOT2|NOT2H	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385397	4961448	23019	1776951	116660	HHV8GK18_gp53	AD-005	ORF49	CNOT1	-	CDC39|NOT1|NOT1H	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
